FIPS,NAME,population,population_formatted,log_pop,quantile
37099,"Jackson County, North Carolina",43771,"43,771",4.641196390550058,0.6508379888268156
37101,"Johnston County, North Carolina",234263,"234,263",5.369705554484315,0.9065797641216635
37103,"Jones County, North Carolina",9302,"9,302",3.968623020956989,0.2116697703289882
37105,"Lee County, North Carolina",65816,"65,816",4.818338082863573,0.7414649286157666
37107,"Lenoir County, North Carolina",54919,"54,919",4.739730528564717,0.7060831781502173
37109,"Lincoln County, North Carolina",92716,"92,716",4.967159370922279,0.7957790192427064
37111,"McDowell County, North Carolina",44817,"44,817",4.651452472271691,0.6573556797020484
37113,"Macon County, North Carolina",37941,"37,941",4.5791202197015854,0.611421477343265
37115,"Madison County, North Carolina",21867,"21,867",4.339809065219519,0.4478584729981378
37117,"Martin County, North Carolina",21644,"21,644",4.335357590149176,0.44599627560521415
37119,"Mecklenburg County, North Carolina",1154681,"1,154,681",6.062462395777357,0.9875853507138423
37121,"Mitchell County, North Carolina",14992,"14,992",4.175888540992899,0.32898820608317814
37123,"Montgomery County, North Carolina",26007,"26,007",4.41510695648807,0.49968963376784603
37125,"Moore County, North Carolina",104876,"104,876",5.020680255893317,0.8150217256362507
37127,"Nash County, North Carolina",96216,"96,216",4.983251811683599,0.8013656114214773
37129,"New Hanover County, North Carolina",235229,"235,229",5.3714927085759,0.9072004965859715
37131,"Northampton County, North Carolina",16931,"16,931",4.228708259801973,0.36685288640595903
37133,"Onslow County, North Carolina",207906,"207,906",5.3178691117951296,0.8957169459962756
37135,"Orange County, North Carolina",149678,"149,678",5.175160872995877,0.8578522656734947
37137,"Pamlico County, North Carolina",12390,"12,390",4.0931063569779065,0.2777777777777778
37139,"Pasquotank County, North Carolina",40834,"40,834",4.611032559924521,0.6309745499689634
37141,"Pender County, North Carolina",65550,"65,550",4.8165793213681205,0.7405338299193048
37143,"Perquimans County, North Carolina",13244,"13,244",4.1220519626332495,0.2951582867783985
37145,"Person County, North Carolina",39542,"39,542",4.597069614750584,0.6213531967721911
37147,"Pitt County, North Carolina",177193,"177,193",5.248449012071302,0.8805090006207325
37149,"Polk County, North Carolina",19891,"19,891",4.298678450560187,0.4143389199255121
37151,"Randolph County, North Carolina",146348,"146,348",5.165389759253817,0.856300434512725
37153,"Richmond County, North Carolina",42344,"42,344",4.626802137202601,0.6396648044692738
37155,"Robeson County, North Carolina",116902,"116,902",5.06782565630066,0.8314711359404097
37157,"Rockingham County, North Carolina",92131,"92,131",4.964410498922811,0.7948479205462445
37159,"Rowan County, North Carolina",149875,"149,875",5.175732093808543,0.8581626319056487
37161,"Rutherford County, North Carolina",64930,"64,930",4.8124520914779865,0.7368094351334574
37163,"Sampson County, North Carolina",59470,"59,470",4.774305241186861,0.7200496585971446
37165,"Scotland County, North Carolina",33590,"33,590",4.52622293292822,0.5716945996275605
37167,"Stanly County, North Carolina",64651,"64,651",4.810581964259396,0.7346368715083799
37169,"Stokes County, North Carolina",45139,"45,139",4.654561554741743,0.659217877094972
37171,"Surry County, North Carolina",71425,"71,425",4.853856329438984,0.7585350713842334
37173,"Swain County, North Carolina",14013,"14,013",4.1465621131575565,0.3097454996896338
37175,"Transylvania County, North Carolina",33691,"33,691",4.527526792019501,0.5738671632526381
37177,"Tyrrell County, North Carolina",3423,"3,423",3.5345337560051155,0.06734947237740534
37179,"Union County, North Carolina",250958,"250,958",5.399602775153559,0.9115456238361266
37181,"Vance County, North Carolina",42322,"42,322",4.626576444406813,0.6393544382371198
37183,"Wake County, North Carolina",1178653,"1,178,653",6.0713863344044645,0.9885164494103041
37185,"Warren County, North Carolina",18795,"18,795",4.274065436350914,0.39664804469273746
37187,"Washington County, North Carolina",10812,"10,812",4.033946202990361,0.24612042209807572
37189,"Watauga County, North Carolina",55123,"55,123",4.741340724046487,0.7070142768466791
37191,"Wayne County, North Carolina",118652,"118,652",5.074278723311678,0.8330229671011794
37193,"Wilkes County, North Carolina",65935,"65,935",4.819122597180513,0.7423960273122284
37195,"Wilson County, North Carolina",79290,"79,290",4.899223895108824,0.7725015518311608
37197,"Yadkin County, North Carolina",37574,"37,574",4.574898989258946,0.6067659838609559
37199,"Yancey County, North Carolina",18797,"18,797",4.274111645265349,0.39695841092489137
38001,"Adams County, North Dakota",2145,"2,145",3.3316297176299323,0.035536933581626316
38003,"Barnes County, North Dakota",10773,"10,773",4.032376971209936,0.24487895716945995
38005,"Benson County, North Dakota",5808,"5,808",3.7641013764762286,0.12321539416511483
38007,"Billings County, North Dakota",1024,"1,024",3.010723865391773,0.011793916821849782
38009,"Bottineau County, North Dakota",6378,"6,378",3.8047526021504603,0.13687150837988826
38011,"Bowman County, North Dakota",2906,"2,906",3.4634450317704277,0.056797020484171325
38013,"Burke County, North Dakota",2156,"2,156",3.333850145102545,0.03600248292985723
38015,"Burleigh County, North Dakota",100600,"100,600",5.002602297741016,0.8088144009931719
38017,"Cass County, North Dakota",193400,"193,400",5.286458715317609,0.888268156424581
38019,"Cavalier County, North Dakota",3633,"3,633",3.5603849229720157,0.07169459962756052
38021,"Dickey County, North Dakota",4935,"4,935",3.6933751510251853,0.09869646182495345
38023,"Divide County, North Dakota",2167,"2,167",3.336059277866349,0.036312849162011177
38025,"Dunn County, North Dakota",4040,"4,040",3.606488850442648,0.08162631905648665
38027,"Eddy County, North Dakota",2307,"2,307",3.363235804483694,0.040657976412166355
38029,"Emmons County, North Dakota",3254,"3,254",3.512550992904211,0.06300434512725016
38031,"Foster County, North Dakota",3358,"3,358",3.526210003841664,0.06548727498448169
38033,"Golden Valley County, North Dakota",1653,"1,653",3.218535505216528,0.023277467411545624
38035,"Grand Forks County, North Dakota",72923,"72,923",4.862870482394941,0.7622594661700807
38037,"Grant County, North Dakota",2269,"2,269",3.3560258571931225,0.038485412787088766
38039,"Griggs County, North Dakota",2245,"2,245",3.351409751925439,0.03755431409062694
38041,"Hettinger County, North Dakota",2432,"2,432",3.3861421089308186,0.04515828677839851
38043,"Kidder County, North Dakota",2377,"2,377",3.376211850282673,0.04205462445685909
38045,"LaMoure County, North Dakota",4118,"4,118",3.6147917919564176,0.08410924891371818
38047,"Logan County, North Dakota",1819,"1,819",3.2600713879850747,0.027932960893854747
38049,"McHenry County, North Dakota",5207,"5,207",3.7166709755601355,0.10614525139664804
38051,"McIntosh County, North Dakota",2497,"2,497",3.3975924340381165,0.046244568590937306
38053,"McKenzie County, North Dakota",14321,"14,321",4.156003669390398,0.31843575418994413
38055,"McLean County, North Dakota",9823,"9,823",3.9922883537970923,0.22594661700806953
38057,"Mercer County, North Dakota",8337,"8,337",3.921061890790279,0.18544382371198015
38059,"Morton County, North Dakota",33777,"33,777",4.528633931360569,0.5747982619490999
38061,"Mountrail County, North Dakota",9507,"9,507",3.9780891730561425,0.21663563004345127
38063,"Nelson County, North Dakota",3016,"3,016",3.4795753101749884,0.0595903165735568
38065,"Oliver County, North Dakota",1839,"1,839",3.2648178230095364,0.028553693358162633
38067,"Pembina County, North Dakota",6727,"6,727",3.827885982789856,0.14556176288019865
38069,"Pierce County, North Dakota",3928,"3,928",3.594282028811806,0.07883302296710118
38071,"Ramsey County, North Dakota",11556,"11,556",4.06284511327705,0.25977653631284914
38073,"Ransom County, North Dakota",5643,"5,643",3.7515870050823104,0.11855990068280571
38075,"Renville County, North Dakota",2304,"2,304",3.362670929725667,0.04019242706393544
38077,"Richland County, North Dakota",16584,"16,584",4.2197154758555016,0.35971446306641836
38079,"Rolette County, North Dakota",11924,"11,924",4.076458387712152,0.26877715704531346
38081,"Sargent County, North Dakota",3804,"3,804",3.5803546611065915,0.07603972687771571
38083,"Sheridan County, North Dakota",1303,"1,303",3.1152775913959014,0.016449410304158908
38085,"Sioux County, North Dakota",3740,"3,740",3.572987708198205,0.07510862818125388
38087,"Slope County, North Dakota",766,766,2.884795363948981,0.006828057107386716
38089,"Stark County, North Dakota",33302,"33,302",4.5224833573730105,0.5701427684667908
38091,"Steele County, North Dakota",1804,"1,804",3.256477206241677,0.027001862197392923
38093,"Stutsman County, North Dakota",21549,"21,549",4.33344727449675,0.4441340782122905
38095,"Towner County, North Dakota",2079,"2,079",3.3180633349627615,0.0335195530726257
38097,"Traill County, North Dakota",7970,"7,970",3.90151280912994,0.17628801986343887
38099,"Walsh County, North Dakota",10396,"10,396",4.016908043972075,0.23711980136561142
38101,"Ward County, North Dakota",68973,"68,973",4.838685412701348,0.7535692116697703
38103,"Wells County, North Dakota",3890,"3,890",3.5900612308037427,0.07759155803848541
38105,"Williams County, North Dakota",39555,"39,555",4.597212368219417,0.6216635630043451
39001,"Adams County, Ohio",27540,"27,540",4.439979705223639,0.5155183116076971
39003,"Allen County, Ohio",101348,"101,348",5.005819467911865,0.8103662321539417
39005,"Ashland County, Ohio",52256,"52,256",4.718144473878805,0.6952203600248293
39007,"Ashtabula County, Ohio",97167,"97,167",4.987523263778488,0.8029174425822471
39009,"Athens County, Ohio",61737,"61,737",4.7905525564218685,0.728739913097455
39011,"Auglaize County, Ohio",46125,"46,125",4.663945794663576,0.6654252017380509
39013,"Belmont County, Ohio",65473,"65,473",4.816068874064839,0.7399130974549969
39015,"Brown County, Ohio",43845,"43,845",4.641929979522694,0.6527001862197392
39017,"Butler County, Ohio",392876,"392,876",5.594256604873242,0.9419615145872129
39019,"Carroll County, Ohio",26659,"26,659",4.4258601450778405,0.5062073246430788
39021,"Champaign County, Ohio",38804,"38,804",4.588887687772225,0.6179391682184978
39023,"Clark County, Ohio",135158,"135,158",5.130844969903032,0.8488516449410304
39025,"Clermont County, Ohio",211181,"211,181",5.324656898550142,0.8978895096213532
39027,"Clinton County, Ohio",42012,"42,012",4.623383694080897,0.6374922408441962
39029,"Columbiana County, Ohio",100704,"100,704",5.00305103379594,0.8094351334574799
39031,"Coshocton County, Ohio",36744,"36,744",4.565198251715666,0.5980757293606456
39033,"Crawford County, Ohio",41711,"41,711",4.620261013824254,0.6362507759155804
39035,"Cuyahoga County, Ohio",1245873,"1,245,873",6.095474122682939,0.9894475481067659
39037,"Darke County, Ohio",51594,"51,594",4.71260761678955,0.6924270639354438
39039,"Defiance County, Ohio",38343,"38,343",4.583697415983732,0.6160769708255742
39041,"Delaware County, Ohio",226834,"226,834",5.355710065803427,0.9025450031036624
39043,"Erie County, Ohio",74581,"74,581",4.87263402527519,0.7653631284916201
39045,"Fairfield County, Ohio",163453,"163,453",5.213395552978007,0.8690254500310366
39047,"Fayette County, Ohio",28876,"28,876",4.460552072861558,0.531967721911856
39049,"Franklin County, Ohio",1333048,"1,333,048",6.124846113433737,0.9906890130353817
39051,"Fulton County, Ohio",42240,"42,240",4.625734190996901,0.6390440720049658
39053,"Gallia County, Ohio",29068,"29,068",4.463430091902802,0.5338299193047796
39055,"Geauga County, Ohio",95481,"95,481",4.979921507316984,0.7998137802607076
39057,"Greene County, Ohio",169688,"169,688",5.229653690319216,0.8749224084419616
39059,"Guernsey County, Ohio",38223,"38,223",4.5823361324058025,0.6142147734326505
39061,"Hamilton County, Ohio",830774,"830,774",5.9194834191035435,0.9770328988206083
39063,"Hancock County, Ohio",74866,"74,866",4.874290430836743,0.765983860955928
39065,"Hardin County, Ohio",30475,"30,475",4.4839579649009735,0.5451582867783985
39067,"Harrison County, Ohio",14306,"14,306",4.15554857715353,0.31750465549348234
39069,"Henry County, Ohio",27567,"27,567",4.440405260103954,0.516139044072005
39071,"Highland County, Ohio",43517,"43,517",4.63866892784539,0.6471135940409684
39073,"Hocking County, Ohio",27799,"27,799",4.444044795918076,0.5186219739292365
39075,"Holmes County, Ohio",44418,"44,418",4.647568777099207,0.6554934823091247
39077,"Huron County, Ohio",58319,"58,319",4.7658175153099185,0.7163252638112974
39079,"Jackson County, Ohio",32650,"32,650",4.513896486922924,0.563625077591558
39081,"Jefferson County, Ohio",64518,"64,518",4.80968762750416,0.7337057728119181
39083,"Knox County, Ohio",63142,"63,142",4.800325211900424,0.7321539416511483
39085,"Lake County, Ohio",232216,"232,216",5.36589401013098,0.9056486654252017
39087,"Lawrence County, Ohio",56819,"56,819",4.754501229386917,0.7113594040968343
39089,"Licking County, Ohio",181837,"181,837",5.259684646024545,0.882991930477964
39091,"Logan County, Ohio",46089,"46,089",4.6636067081245205,0.665114835505897
39093,"Lorain County, Ohio",317129,"317,129",5.501237327546433,0.9286157666045934
39095,"Lucas County, Ohio",428018,"428,018",5.631463048013188,0.9475481067659839
39097,"Madison County, Ohio",44423,"44,423",4.64761766046451,0.6561142147734327
39099,"Mahoning County, Ohio",226491,"226,491",5.355052866758502,0.9019242706393544
39101,"Marion County, Ohio",65020,"65,020",4.813053644507113,0.7374301675977654
39103,"Medina County, Ohio",183660,"183,660",5.264016944640129,0.8848541278708877
39105,"Meigs County, Ohio",21896,"21,896",4.340384618370144,0.44816883923029177
39107,"Mercer County, Ohio",42484,"42,484",4.628235622589084,0.6412166356300435
39109,"Miami County, Ohio",110296,"110,296",5.042563700099626,0.8227808814400993
39111,"Monroe County, Ohio",13227,"13,227",4.121494186241665,0.2948479205462446
39113,"Montgomery County, Ohio",536096,"536,096",5.729243376919223,0.9587212911235258
39115,"Morgan County, Ohio",13651,"13,651",4.1351962796066015,0.3022967101179392
39117,"Morrow County, Ohio",35404,"35,404",4.54906459872272,0.5875232774674115
39119,"Muskingum County, Ohio",86411,"86,411",4.936574056968526,0.7883302296710117
39121,"Noble County, Ohio",14282,"14,282",4.154819436194173,0.31626319056486657
39123,"Ottawa County, Ohio",39994,"39,994",4.602005701124516,0.6266294227188082
39125,"Paulding County, Ohio",18791,"18,791",4.27397300376955,0.3963376784605835
39127,"Perry County, Ohio",35535,"35,535",4.550668541204399,0.5887647423960273
39129,"Pickaway County, Ohio",60131,"60,131",4.779105648790101,0.723463687150838
39131,"Pike County, Ohio",27044,"27,044",4.432086985778083,0.5111731843575419
39133,"Portage County, Ohio",161956,"161,956",5.209399723545174,0.8674736188702669
39135,"Preble County, Ohio",40765,"40,765",4.610298100141104,0.6300434512725015
39137,"Putnam County, Ohio",34314,"34,314",4.53548400322669,0.5794537554314091
39139,"Richland County, Ohio",125099,"125,099",5.09725730969342,0.8382991930477964
39141,"Ross County, Ohio",76492,"76,492",4.883621693971008,0.7687771570453135
